player,pos,exp,num,hgt,team,conf,g,min,mpg,ppg,oreb,dreb,rpg,apg,tov,ast_to,spg,bpg,usg,ortg,efg,ts,year,id,fgm,ftm,fta,ft_pct,two_m,two_a,two_pct,three_m,three_a,three_pct,dunk_m,dunk_a,dunk_pct,rim_m,rim_a,rim_pct,mid_m,mid_a,mid_pct,porpag,dporpag,adj_oe,drtg,adj_de,stops,obpm,dbpm,bpm,oreb_rate,dreb_rate,ast,to,blk,stl,ftr,pfr,rec,pick,fga,fg_pct
Tamar Bates,Wing G,So,53.0,6-5,Indiana,B10,35,50.8,20.4,6.1143,0.2857,1.3143,1.6,1.1143,0.714299968050413,1.55998887,0.4571,0.0571,15.7,104.4,48.7,51.73,2023,75473,76,25,27,0.926,39,95,0.411,37,99,0.374,7.0,7.0,1.0,18.0,30.0,0.6,21.0,65.0,0.3231,1.08634,2.04018,102.632,106.124,100.307,101.641,-0.431739,0.241451,-0.190288,1.7,6.9,9.1,13.0,0.3,1.3,13.9,3.4,94.4,,194,0.391752577319588
Tamar Bates,Wing G,Jr,2.0,6-5,Missouri,SEC,32,68.2,27.375,13.4688,0.75,2.2188,2.9688,1.3438,1.65620011787885,0.81137538,0.75,0.1875,23.1,113.0,55.1,60.51,2024,75473,154,88,95,0.926,119,220,0.541,35,91,0.385,9.0,11.0,0.8182,76.0,128.0,0.5938,43.0,92.0,0.4674,3.04684,2.08223,120.777,115.05,108.571,122.304,3.20038,-1.16764,2.03274,3.2,9.6,10.9,15.4,0.8,1.6,30.5,3.0,94.4,,311,0.495176848874598
Tamar Bates,Wing G,Sr,2.0,6-5,Missouri,SEC,34,64.7,25.9794,13.2647,0.6765,1.9412,2.6176,1.0,1.29410005034308,0.77273778,1.2941,0.1471,20.4,124.3,59.3,64.3,2025,75473,156,87,92,0.946,104,176,0.591,52,131,0.397,21.0,24.0,0.875,79.0,107.0,0.7383,25.0,69.0,0.3623,3.71291,2.70787,131.117,107.513,101.631,145.772,5.60779,1.33143,6.93921,3.2,8.8,7.5,13.9,0.6,2.9,30.0,2.7,94.4,,307,0.50814332247557
Jamison Battle,Stretch 4,Fr,10.0,6-7,George Washington,A10,32,86.9,35.3125,11.7812,0.375,4.8438,5.2188,0.5938,1.0937999392755,0.54287807,0.4062,0.4375,15.9,106.2,54.4,57.0,2020,70284,122,44,52,0.846,33,63,0.524,89,243,0.366,0.0,0.0,,18.0,27.0,0.6667,15.0,36.0,0.4167,1.94626,2.55425,101.473,105.969,106.17,175.434,1.62487,-0.935879,0.688994,1.3,16.2,3.7,11.7,1.3,0.7,17.0,2.4,,,306,0.398692810457516
Jamison Battle,Wing G,So,10.0,6-7,George Washington,A10,15,80.0,36.5333,17.2667,0.4,4.8,5.2,0.6667,2.20000003299835,0.30304545,0.8667,0.2667,22.0,104.6,56.1,58.78,2021,70284,94,37,47,0.787,60,102,0.588,34,96,0.354,8.0,9.0,0.8889,40.0,53.0,0.7547,20.0,49.0,0.4082,2.94538,2.2037,108.683,105.739,109.728,93.2296,2.15396,-1.81392,0.340035,1.3,14.4,4.3,15.8,0.8,1.4,23.7,1.8,,,198,0.474747474747475
Jamison Battle,Wing F,So,10.0,6-7,Minnesota,B10,29,87.9,36.6897,17.4828,0.3103,6.0,6.3103,0.9655,1.34480000866912,0.71795062,0.3793,0.4138,23.8,104.2,54.1,56.27,2022,70284,186,60,79,0.759,111,208,0.534,75,205,0.366,10.0,13.0,0.7692,44.0,72.0,0.6111,67.0,135.0,0.4963,3.57795,3.3923,113.744,105.955,100.523,174.315,3.73492,-0.877381,2.85754,1.0,19.4,6.0,9.4,1.2,0.6,19.1,2.0,,,413,0.450363196125908
Jamison Battle,Wing G,Jr,10.0,6-7,Minnesota,B10,27,77.0,35.6296,12.4444,0.2963,3.5185,3.8148,1.7407,1.8518999826768,0.93995357,0.5926,0.4444,21.0,88.9,45.7,47.3,2023,70284,126,25,32,0.781,67,150,0.447,59,190,0.311,1.0,2.0,0.5,17.0,32.0,0.5313,50.0,118.0,0.4237,1.06686,2.95364,95.9395,110.446,105.119,140.938,-0.737951,-1.50305,-2.241,1.0,11.3,11.0,15.0,1.2,1.0,9.4,2.2,,,340,0.370588235294118
Jamison Battle,Wing F,Sr,10.0,6-7,Ohio St.,B10,35,75.3,31.3143,15.3429,1.2,3.9714,5.1714,1.2857,1.54290001263889,0.83330092,0.3714,0.2571,21.1,120.6,58.3,62.42,2024,70284,179,88,95,0.926,88,175,0.503,91,210,0.433,7.0,9.0,0.7778,38.0,64.0,0.5938,50.0,111.0,0.4505,4.14982,3.20252,127.176,106.355,100.788,169.296,5.59847,0.0717345,5.67021,4.4,14.0,8.3,13.8,0.8,0.7,24.7,2.6,,,385,0.464935064935065
Bradley Beal,Wing G,Fr,23.0,6-3,Florida,SEC,37,84.7,34.2432,14.7568,1.3514,5.3784,6.7297,2.2432,2.13509983147921,1.05063003,1.3784,0.8378,22.4,112.3,52.5,57.45,2012,22042,175,133,173,0.769,112,207,0.541,63,186,0.339,18.0,20.0,0.9,89.0,137.0,0.6496,23.0,70.0,0.3286,4.31343,4.01915,122.37,95.4954,92.1814,257.355,5.27745,2.28623,7.56367,4.8,18.1,12.7,17.0,2.6,2.5,44.0,2.4,99.4,3.0,393,0.44529262086514
Saddiq Bey,Wing F,Fr,15.0,6-8,Villanova,BE,36,73.0,29.5,8.2222,2.0556,3.0278,5.0833,1.2778,0.777800045467641,1.64283868,0.8611,0.3333,14.4,121.2,56.1,57.06,2019,65889,109,29,45,0.644,60,107,0.561,49,131,0.374,19.0,21.0,0.9048,44.0,64.0,0.6875,16.0,43.0,0.3721,2.90233,3.13451,116.106,103.202,98.5184,180.294,2.99351,1.46485,4.45835,8.3,12.2,8.6,11.2,1.4,1.8,18.9,2.9,72.6,19.0,238,0.457983193277311
Saddiq Bey,Wing F,So,41.0,6-8,Villanova,BE,31,84.4,33.9032,16.0968,1.2903,3.4516,4.7419,2.3871,1.48389996511334,1.60866639,0.7742,0.3871,22.0,119.0,58.4,60.82,2020,65889,175,70,91,0.769,96,192,0.5,79,175,0.451,18.0,21.0,0.8571,66.0,105.0,0.6286,30.0,87.0,0.3448,5.07935,3.89097,128.691,100.005,94.1336,178.643,5.78977,1.49134,7.28112,4.5,11.3,14.9,11.8,1.1,1.4,24.8,2.9,72.6,19.0,367,0.476839237057221
Anthony Black,Combo G,Jr,30.0,5-7,Little Rock,SB,24,40.5,20.8846,7.0,0.3846,1.7692,2.1538,1.6154,0.8077,2.0,0.9615,0.0,18.0,101.9,49.0,49.76,2018,50975,61,7,10,0.7,34,69,0.493,27,83,0.325,0.0,0.0,,14.0,25.0,0.56,19.0,42.0,0.4524,0.795511,1.76777,99.1104,104.04,104.661,88.372,-0.11121,1.44385,1.33264,2.4,10.0,17.7,13.5,0.0,2.6,6.6,3.1,,,152,0.401315789473684
Anthony Black,Wing G,Fr,0.0,6-7,Arkansas,SEC,36,85.6,34.3611,12.7778,1.25,3.8056,5.0556,3.9167,3.02780017944318,1.29357942,2.0556,0.6111,22.2,102.0,49.5,54.86,2023,76222,149,134,190,0.705,121,236,0.513,28,93,0.301,24.0,26.0,0.9231,93.0,148.0,0.6284,28.0,88.0,0.3182,2.81469,4.59264,110.919,95.6059,90.5785,248.026,2.48195,3.44948,5.93143,4.3,12.8,20.9,22.6,1.9,3.4,57.8,3.0,96.6,6.0,329,0.452887537993921
Adem Bona,C,Fr,3.0,6-10,UCLA,P12,33,51.2,22.9697,7.7273,2.2424,3.0303,5.2727,0.7273,1.3333000176374,0.54548863,0.5758,1.7273,16.9,116.8,67.5,66.08,2023,77481,104,47,82,0.573,104,154,0.675,0,0,0.0,51.0,55.0,0.9273,97.0,129.0,0.7519,7.0,25.0,0.28,2.40187,3.52207,117.365,88.879,85.0416,159.382,0.464345,4.48925,4.9536,11.4,15.7,5.6,20.5,9.1,1.5,53.2,5.8,97.0,,154,0.675324675324675
Adem Bona,C,So,3.0,6-10,UCLA,P12,32,66.7,26.5455,12.3939,2.0,3.9091,5.9091,1.2424,2.4848,0.5,1.1212,1.7576,25.6,106.3,58.5,61.67,2024,77481,148,101,145,0.697,148,251,0.59,0,2,0.0,39.0,41.0,0.9512,98.0,129.0,0.7597,30.0,88.0,0.3409,2.7554,3.56182,118.331,95.8413,92.1143,188.861,1.53314,4.25349,5.78662,8.7,18.3,11.5,22.3,8.7,2.7,57.3,5.5,97.0,,253,0.58498023715415
Devin Booker,C,Fr,31.0,6-8,Clemson,ACC,32,28.9,11.5625,4.5,1.125,1.8125,2.9375,0.3125,0.937500009375,0.33333333,0.375,0.125,20.5,100.4,56.1,56.09,2010,37613,60,24,45,0.533,60,106,0.566,0,1,0.0,20.0,23.0,0.8696,49.0,62.0,0.7903,11.0,44.0,0.25,0.83479,1.52656,106.529,92.3856,88.4566,72.6499,-0.193589,0.778677,0.585088,10.8,17.6,5.4,22.3,1.1,1.9,42.1,4.4,80.6,,107,0.560747663551402
Devin Booker,Wing F,So,31.0,6-8,Clemson,ACC,34,60.4,24.3235,8.1471,1.6471,3.8235,5.4706,0.7059,1.55879994795609,0.45284836,0.6471,0.4412,19.7,99.7,48.0,52.16,2011,37613,102,58,79,0.734,87,183,0.475,15,45,0.333,24.0,25.0,0.96,54.0,86.0,0.6279,33.0,97.0,0.3402,1.44573,3.14093,103.517,93.0927,89.4398,156.877,-0.518476,1.42963,0.911156,8.3,18.3,6.2,19.9,2.0,1.6,34.6,4.7,80.6,,228,0.447368421052632
Devin Booker,PF/C,Jr,31.0,6-8,Clemson,ACC,31,72.3,29.1613,10.5484,2.6452,4.3548,7.0,1.2581,1.83870001555902,0.68423342,0.871,0.9355,22.6,101.4,46.9,51.04,2012,37613,124,74,106,0.698,119,247,0.482,5,23,0.217,46.0,56.0,0.8214,80.0,129.0,0.6202,39.0,118.0,0.3305,2.21997,3.3852,107.816,93.5471,92.6249,171.976,1.13255,1.02939,2.16194,10.8,19.3,9.6,17.6,3.7,1.9,39.3,3.6,80.6,,270,0.459259259259259
Devin Booker,C,Sr,31.0,6-8,Clemson,ACC,31,79.7,31.871,13.0968,3.0,4.4516,7.4516,0.8387,1.90320002877379,0.44067885,0.6129,1.129,23.3,107.9,54.8,56.78,2013,37613,159,86,138,0.623,157,281,0.559,2,11,0.182,45.0,49.0,0.9184,118.0,167.0,0.7066,39.0,114.0,0.3421,3.16842,3.63858,113.895,96.5647,93.0029,171.159,2.8196,0.820515,3.64011,11.3,16.8,6.6,16.4,3.9,1.2,47.3,2.9,80.6,,292,0.544520547945205
Devin Booker,Wing G,Fr,1.0,6-6,Kentucky,SEC,38,51.9,21.5,10.0263,0.4474,1.5526,2.0,1.1053,0.973700030074319,1.13515453,0.4474,0.0526,20.5,121.0,57.1,60.02,2015,52495,135,53,64,0.828,77,146,0.527,58,141,0.411,8.0,9.0,0.8889,42.0,59.0,0.7119,35.0,88.0,0.3977,3.01039,3.04056,128.123,91.0701,86.245,117.322,5.91621,2.31563,8.23184,2.6,7.8,10.9,13.8,0.3,1.3,22.3,2.8,95.8,13.0,287,0.470383275261324
Chris Boucher,PF/C,Jr,25.0,6-10,Oregon,P12,37,64.8,26.027,12.1081,2.7297,4.6757,7.4054,0.4054,1.13509999953801,0.35714915,0.8108,2.9189,20.4,123.9,60.1,62.43,2016,43373,154,102,149,0.685,116,175,0.663,38,113,0.336,50.0,52.0,0.9615,110.0,155.0,0.7097,6.0,18.0,0.3333,3.88929,3.69367,131.13,92.9571,88.884,231.5,5.87639,3.56133,9.43772,12.3,20.6,3.0,12.3,11.9,1.8,51.7,4.1,,,288,0.534722222222222
Chris Boucher,PF/C,Sr,25.0,6-10,Oregon,P12,30,46.5,23.5484,11.8065,1.7419,4.3226,6.0645,0.4194,1.03229998726239,0.40627725,0.3871,2.5484,21.8,115.5,58.9,58.98,2017,43373,135,47,83,0.566,100,158,0.633,35,101,0.347,52.0,54.0,0.963,83.0,118.0,0.7034,17.0,40.0,0.425,2.80546,3.3988,122.144,91.5365,88.1738,162.31,3.63862,3.28183,6.92045,9.3,19.6,3.1,11.3,11.7,1.0,32.0,4.7,,,259,0.521235521235521
Tony Bradley,C,Fr,5.0,6-11,North Carolina,ACC,37,34.3,14.6053,7.0789,2.5789,2.5526,5.1316,0.6053,0.657899963968211,0.92004869,0.2632,0.5789,21.4,123.3,56.4,58.21,2017,49377,97,61,99,0.616,97,172,0.564,0,0,0.0,19.0,23.0,0.8261,75.0,100.0,0.75,22.0,71.0,0.3099,2.26099,1.9985,132.838,96.9021,89.9745,112.527,5.02316,1.79041,6.81358,18.2,19.0,7.4,11.5,4.6,1.0,57.6,5.0,95.2,28.0,172,0.563953488372093
Malaki Branham,Wing G,Fr,22.0,6-5,Ohio St.,B10,32,73.6,29.6562,13.6562,0.7812,2.7812,3.5625,2.0312,1.68750006178998,1.20367403,0.7812,0.2812,23.4,115.0,55.4,59.44,2022,75266,160,80,96,0.833,123,232,0.53,37,90,0.411,12.0,13.0,0.9231,57.0,79.0,0.7215,66.0,153.0,0.4314,4.10737,2.83938,125.623,105.312,99.5907,150.709,4.56652,0.417733,4.98425,3.5,10.5,14.7,15.1,1.0,1.6,29.8,2.4,93.0,20.0,322,0.496894409937888
Christian Braun,Wing G,Fr,2.0,6-6,Kansas,B12,30,45.9,18.3548,5.2581,0.6774,2.2258,2.9032,0.4839,0.41939999643263,1.15379114,0.6774,0.2258,12.4,121.5,56.6,58.7,2020,71920,53,19,25,0.76,22,53,0.415,31,68,0.456,3.0,4.0,0.75,16.0,36.0,0.4444,6.0,17.0,0.3529,2.00707,2.54849,116.85,91.7469,87.3322,102.656,3.40126,3.20793,6.6092,4.2,12.8,4.7,10.2,1.5,2.0,20.7,3.0,74.2,21.0,121,0.43801652892562
Christian Braun,Wing G,So,2.0,6-6,Kansas,B12,29,78.3,31.1,9.7,1.1667,4.0,5.1667,1.9,1.29999996578947,1.4615385,1.2333,0.4333,16.3,107.8,48.3,52.56,2021,71920,89,55,70,0.786,40,87,0.46,49,148,0.331,5.0,6.0,0.8333,33.0,64.0,0.5156,7.0,23.0,0.3043,2.50416,4.01053,108.302,96.6789,90.3458,179.854,2.25966,2.89383,5.15349,4.0,14.5,10.9,14.3,1.6,2.3,29.8,2.2,74.2,21.0,235,0.378723404255319
Christian Braun,Wing G,Jr,2.0,6-6,Kansas,B12,40,85.1,34.35,14.1,1.4,5.125,6.525,2.775,2.02500003010135,1.37037035,0.975,0.825,20.2,114.1,55.6,58.49,2022,71920,207,99,135,0.733,156,286,0.545,51,132,0.386,27.0,27.0,1.0,124.0,197.0,0.6294,33.0,90.0,0.3667,4.54169,4.34693,123.858,95.8782,90.5868,268.912,5.22932,2.81136,8.04068,4.9,16.0,14.5,16.8,2.5,1.6,32.3,2.1,74.2,21.0,418,0.495215311004785
Koby Brea,Stretch 4,Fr,4.0,6-6,Dayton,A10,17,24.3,14.0588,2.8824,0.1176,1.7059,1.8235,0.4118,0.58819997993721,0.70010203,0.1176,0.1765,12.0,95.7,53.8,55.34,2021,73256,16,6,9,0.667,5,9,0.556,11,31,0.355,0.0,0.0,,2.0,2.0,1.0,3.0,7.0,0.4286,0.164025,1.30163,88.6427,101.929,100.378,39.53,0.0601251,0.208512,0.268637,1.2,13.4,5.5,21.2,1.4,0.5,22.5,1.5,,,40,0.4
Koby Brea,Wing G,So,4.0,6-6,Dayton,A10,35,54.4,21.8571,8.1429,0.2571,2.6857,2.9429,0.7714,0.828600015716976,0.93096788,0.4,0.1429,17.6,109.8,57.1,57.51,2022,73256,102,18,29,0.621,39,85,0.459,63,149,0.423,0.0,0.0,,19.0,26.0,0.7308,20.0,59.0,0.339,1.6996,2.31091,107.887,97.9263,96.8199,124.457,3.07356,0.742716,3.81628,1.5,14.5,6.9,13.3,0.8,1.1,12.4,1.8,,,234,0.435897435897436
Koby Brea,Wing G,So,4.0,6-6,Dayton,A10,28,54.2,26.5,6.75,0.25,3.0714,3.3214,1.6786,0.892900015576547,1.87994173,0.3214,0.25,14.4,103.9,50.0,50.99,2023,73256,66,7,7,1.0,16,47,0.34,50,135,0.37,1.0,1.0,1.0,3.0,8.0,0.375,13.0,39.0,0.3333,0.8346,2.78216,96.3471,98.9389,98.8397,115.381,0.31836,0.523901,0.842261,1.2,12.8,12.2,14.7,1.1,0.8,3.8,1.7,,,182,0.362637362637363
Koby Brea,Wing G,Jr,4.0,6-6,Dayton,A10,33,72.5,29.0909,11.0909,0.3333,3.4242,3.7576,1.1818,0.72729998465765,1.6249141,0.5455,0.303,14.2,133.8,71.5,72.16,2024,73256,126,14,16,0.875,26,45,0.578,100,201,0.498,4.0,4.0,1.0,12.0,15.0,0.8,14.0,30.0,0.4667,3.93187,2.92295,127.674,104.825,101.511,151.674,6.31598,0.715957,7.03194,1.5,13.2,8.2,10.9,1.2,1.2,6.5,1.3,,,246,0.51219512195122
Koby Brea,Wing G,Sr,4.0,6-7,Kentucky,SEC,36,69.9,28.0667,11.6389,0.2778,2.9167,3.1944,1.3333,0.472200008099613,2.82359165,0.4722,0.3333,14.9,128.9,61.8,63.56,2025,73256,147,32,35,0.914,54,99,0.545,93,214,0.435,12.0,12.0,1.0,30.0,43.0,0.6977,24.0,56.0,0.4286,3.72982,2.90744,128.209,111.227,101.822,152.286,5.29817,0.732482,6.03065,1.1,10.9,8.0,6.2,1.3,0.9,11.2,1.9,,,313,0.469648562300319
Mikal Bridges,Wing G,Fr,25.0,6-7,Villanova,BE,40,50.7,20.325,6.35,0.9,2.3,3.2,0.875,0.600000021942858,1.45833328,1.05,0.65,14.4,125.2,59.1,63.3,2016,37054,86,59,75,0.787,63,88,0.716,23,77,0.299,26.0,26.0,1.0,57.0,70.0,0.8143,6.0,18.0,0.3333,2.36523,3.03092,121.561,92.0014,86.8112,171.493,3.40109,5.08363,8.48472,5.7,12.4,7.5,12.2,3.6,3.1,45.5,4.4,84.0,10.0,165,0.521212121212121
Mikal Bridges,Wing G,So,25.0,6-7,Villanova,BE,36,74.5,29.8056,9.75,1.1389,3.4167,4.5556,1.9722,1.27779993975771,1.5434341,1.6667,0.8889,15.5,128.5,64.4,67.6,2017,37054,128,51,56,0.911,84,121,0.694,44,112,0.393,20.0,21.0,0.9524,72.0,90.0,0.8,12.0,31.0,0.3871,3.9572,4.34461,126.053,92.6618,87.7842,224.568,5.00231,5.14619,10.1485,5.3,13.4,12.0,16.9,3.5,3.4,24.0,3.1,84.0,10.0,233,0.549356223175966
Mikal Bridges,Wing G,Jr,25.0,6-7,Villanova,BE,40,79.7,32.175,17.65,1.35,3.95,5.3,1.925,1.35000005294805,1.42592587,1.525,1.075,22.0,130.1,62.3,65.53,2018,37054,244,114,134,0.851,140,236,0.593,104,239,0.435,35.0,42.0,0.8333,109.0,161.0,0.677,31.0,75.0,0.4133,5.85707,4.27352,140.751,97.393,91.1627,268.23,8.43353,3.58356,12.0171,5.2,13.7,10.6,10.9,3.5,2.7,28.2,2.7,84.0,10.0,475,0.513684210526316
Miles Bridges,Stretch 4,Fr,22.0,6-7,Michigan St.,B10,28,63.7,31.9643,16.8929,1.4643,6.8214,8.2857,2.0714,2.35710009550614,0.8787917,0.6786,1.5357,25.5,106.6,56.3,58.01,2017,44723,177,63,92,0.685,121,220,0.55,56,144,0.389,38.0,41.0,0.9268,87.0,125.0,0.696,34.0,94.0,0.3617,3.70566,4.50381,121.201,95.9681,89.1859,197.051,6.06395,3.38541,9.44936,5.7,23.0,14.5,16.9,4.9,1.2,25.3,2.3,97.8,12.0,364,0.486263736263736
Miles Bridges,Wing F,So,22.0,6-7,Michigan St.,B10,34,75.9,31.3824,17.1176,1.2647,5.7059,6.9706,2.6471,1.97060002630544,1.34329644,0.6176,0.7647,25.0,116.2,53.6,57.26,2018,44723,209,93,110,0.845,138,262,0.527,71,194,0.366,30.0,35.0,0.8571,84.0,128.0,0.6563,54.0,137.0,0.3942,4.37198,4.24518,128.094,94.6045,90.6717,212.43,5.72141,1.89206,7.61348,5.2,18.1,16.6,14.7,2.5,1.2,24.1,2.0,97.8,12.0,456,0.458333333333333
Dillon Brooks,Wing F,Fr,24.0,6-6,Oregon,P12,35,69.9,28.3333,11.4722,1.7222,3.1667,4.8889,1.8056,2.02780001970075,0.89042311,0.5,0.5556,22.6,105.7,49.8,54.66,2015,37385,144,83,101,0.822,116,237,0.489,28,80,0.35,7.0,8.0,0.875,73.0,125.0,0.584,43.0,111.0,0.3874,2.51923,2.59365,113.355,106.037,100.654,157.35,1.71256,-0.160257,1.5523,7.4,11.6,11.9,18.5,2.1,1.0,31.9,4.4,88.4,45.0,317,0.454258675078864
Dillon Brooks,Wing G,So,24.0,6-7,Oregon,P12,37,82.3,33.027,16.8108,2.027,3.3514,5.3784,3.1622,2.3784001016525,1.32954922,1.0811,0.3784,25.9,113.3,51.5,55.86,2016,37385,226,122,151,0.808,178,343,0.519,48,142,0.338,12.0,12.0,1.0,102.0,159.0,0.6415,76.0,184.0,0.413,4.56737,3.70403,127.909,101.958,97.4908,207.551,5.15999,0.908003,6.06799,7.2,11.6,19.4,16.0,1.2,1.9,31.1,3.6,88.4,45.0,485,0.465979381443299
Dillon Brooks,Wing G,Jr,24.0,6-7,Oregon,P12,34,56.9,25.3143,16.1143,1.0,2.2286,3.2286,2.7143,2.0571001216541,1.3194788,1.0857,0.4571,30.1,113.3,55.4,58.2,2017,37385,198,90,121,0.744,141,268,0.526,57,141,0.404,10.0,10.0,1.0,85.0,129.0,0.6589,56.0,138.0,0.4058,3.93837,3.27661,132.464,97.4912,92.6251,158.623,5.72386,2.07884,7.8027,4.7,9.9,23.0,15.8,2.0,2.5,29.6,4.4,88.4,45.0,409,0.484107579462103
Johni Broome,C,Fr,4.0,6-10,Morehead St.,OVC,28,62.7,25.7667,13.7333,3.0333,5.9667,9.0,0.6667,1.89999998290086,0.35089474,0.6,1.8667,26.9,108.6,56.6,58.01,2021,73027,162,64,102,0.627,162,286,0.566,0,0,0.0,9.0,10.0,0.9,111.0,175.0,0.6343,51.0,111.0,0.4595,2.76739,3.40514,115.95,88.7467,89.4874,179.056,2.84666,1.76982,4.61648,14.6,25.9,7.1,16.8,8.3,1.3,35.7,3.1,,,286,0.566433566433566
Johni Broome,C,So,4.0,6-10,Morehead St.,OVC,31,72.7,28.2941,16.8235,3.2941,7.2059,10.5,1.2059,2.35290013331085,0.51251644,0.7059,3.8529,30.5,106.9,54.9,56.69,2022,73027,229,81,123,0.659,229,412,0.556,0,5,0.0,38.0,39.0,0.9744,161.0,241.0,0.668,68.0,171.0,0.3977,3.50329,4.05034,120.12,85.6136,87.2537,245.125,4.04364,3.80721,7.85085,13.1,27.2,11.4,16.0,13.4,1.6,29.5,3.4,,,417,0.54916067146283
Johni Broome,C,So,4.0,6-10,Auburn,SEC,33,64.0,26.4545,14.1515,2.9091,5.4848,8.3939,1.3333,1.72730006365735,0.77189831,0.8788,2.3636,27.0,108.1,53.9,54.64,2023,73027,194,70,125,0.56,185,337,0.549,9,31,0.29,40.0,43.0,0.9302,144.0,209.0,0.689,41.0,128.0,0.3203,3.36765,3.85767,124.055,91.8336,87.0475,208.109,4.7949,3.27559,8.07049,12.4,22.9,12.0,14.0,9.6,1.9,34.0,4.5,,,368,0.527173913043478
Johni Broome,PF/C,Jr,4.0,6-10,Auburn,SEC,35,61.9,24.7429,16.4571,2.4571,6.0857,8.5429,2.2,1.59999998836364,1.37500001,0.8571,2.2286,29.7,118.5,58.3,59.45,2024,73027,218,112,182,0.615,190,319,0.596,28,79,0.354,32.0,33.0,0.9697,161.0,240.0,0.6708,29.0,78.0,0.3718,4.19006,4.00693,137.379,88.6088,83.9071,225.847,8.51715,4.8163,13.3334,11.6,25.8,18.9,12.2,9.3,2.0,45.7,3.9,,,398,0.547738693467337
Johni Broome,PF/C,Sr,4.0,6-10,Auburn,SEC,36,71.4,30.2306,18.5833,3.6667,7.1389,10.8056,2.8889,1.58329996861187,1.82460687,0.9444,2.1111,30.6,118.5,53.4,54.7,2025,73027,263,118,201,0.587,238,426,0.559,25,90,0.278,29.0,31.0,0.9355,169.0,267.0,0.633,69.0,159.0,0.434,5.72222,4.85409,144.518,93.5968,85.345,259.467,8.92473,4.01214,12.9369,14.1,26.0,19.5,9.9,7.5,1.8,39.0,2.8,,,516,0.50968992248062
Bruce Brown,Wing G,Fr,11.0,6-5,Miami FL,ACC,33,79.5,31.9091,11.8485,1.4545,4.1818,5.6364,3.2121,2.03029987910358,1.58208156,1.4848,0.5455,21.5,111.5,51.5,55.94,2017,46262,134,90,121,0.744,101,197,0.513,33,95,0.347,18.0,23.0,0.7826,90.0,144.0,0.625,11.0,53.0,0.2075,3.36343,4.32463,118.283,96.8412,90.5859,203.422,3.68625,3.93187,7.61812,5.6,15.3,20.7,18.2,1.9,2.9,41.4,3.1,94.6,42.0,292,0.458904109589041
Jaylen Brown,Wing F,Fr,0.0,6-7,California,P12,34,68.3,27.6176,14.6471,1.0588,4.2941,5.3529,1.9706,3.08820009806516,0.63810632,0.7941,0.6471,30.9,95.4,47.1,51.76,2016,38792,163,142,217,0.654,133,276,0.482,30,102,0.294,21.0,25.0,0.84,98.0,160.0,0.6125,35.0,116.0,0.3017,2.20085,3.6368,111.139,96.1781,91.5525,185.694,0.614746,2.02023,2.63497,4.5,16.5,15.1,21.0,2.2,1.7,57.4,4.6,99.4,3.0,378,0.431216931216931
Kobe Brown,Wing F,Fr,24.0,6-7,Missouri,SEC,30,43.5,18.1333,5.8,1.0667,2.6667,3.7333,0.5333,1.29999999756235,0.41023077,0.9667,0.3667,19.7,92.6,46.2,49.57,2020,70745,63,29,39,0.744,44,82,0.537,19,75,0.253,7.0,7.0,1.0,36.0,55.0,0.6545,8.0,27.0,0.2963,0.614274,2.36237,95.1848,92.5765,89.4841,117.507,-0.351073,2.42991,2.07884,6.8,17.6,6.6,21.7,2.6,3.2,24.8,4.3,50.2,30.0,157,0.401273885350318
Kobe Brown,Stretch 4,So,24.0,6-7,Missouri,SEC,26,52.9,21.3462,8.0385,1.7692,4.4615,6.2308,0.8462,1.30770006311948,0.64709028,0.5769,0.3846,20.8,101.4,51.7,52.49,2021,70745,81,31,57,0.544,65,108,0.602,16,64,0.25,9.0,9.0,1.0,47.0,65.0,0.7231,18.0,43.0,0.4186,1.73207,2.53257,108.864,98.6648,92.736,116.176,1.42174,0.757254,2.17899,9.7,23.3,8.1,16.6,1.9,1.5,33.1,5.2,50.2,30.0,172,0.47093023255814
Kobe Brown,PF/C,Jr,24.0,6-8,Missouri,SEC,32,74.2,29.9394,12.5152,2.1212,5.4848,7.6061,2.4545,2.33330015347877,1.05194353,1.2121,0.8485,23.5,105.1,49.8,55.43,2022,70745,141,97,121,0.802,127,231,0.55,14,66,0.212,10.0,10.0,1.0,85.0,129.0,0.6589,42.0,102.0,0.4118,3.17581,3.11658,116.217,101.217,97.1536,195.467,2.60681,1.82546,4.43228,7.7,20.6,17.8,19.9,3.2,2.4,40.7,4.2,50.2,30.0,297,0.474747474747475
Kobe Brown,Wing F,Sr,24.0,6-8,Missouri,SEC,34,71.2,29.5294,15.8235,1.7941,4.5588,6.3529,2.5,1.6470999754503,1.51781922,1.4706,0.4412,23.5,125.6,62.5,65.55,2023,70745,194,99,125,0.792,143,239,0.598,51,112,0.455,35.0,36.0,0.9722,113.0,164.0,0.689,30.0,75.0,0.4,5.02553,2.95592,136.636,103.15,100.171,206.709,7.34387,0.739698,8.08356,7.3,18.3,16.7,13.6,1.9,2.8,35.6,3.3,50.2,30.0,351,0.552706552706553
